anio,semestre,periodo,trabajo_de,grupo_rol,dedicacion,sal_bruto,log_sal,sueldo_dolarizado,log_sal_usd,sal_usd_blue,seniority,experiencia,antiguedad_empresa,antiguedad_puesto,gente_a_cargo,gente_a_cargo_grupo,contrato,modalidad,tam_empresa,genero_simple,edad,nivel_estudios,region,uso_ia
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,216000,12.283033686666302,NA,6.244786483591244,515.3191840779585,NA,1.5,1.5,1.5,0,Sin equipo,Staff,Remoto,51-100,Hombre,25,NA,CABA,NA
2023,1,2023.1,Technical Leader,Roles de gestión,Full-Time,581000,13.272506035834049,TRUE,7.23425883275899,1386.1131756911757,NA,17,17,4,3,Equipo pequeño,Staff,Hibrido,2001-5000,Otro/No binarie,39,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,300000,12.611537753638338,NA,6.57329055056328,715.7210889971647,NA,4,3,2,0,Sin equipo,Tercerizado,Remoto,+10000,Mujer,28,Universitario,CABA,NA
2023,1,2023.1,Technical Leader,Roles de gestión,Full-Time,1350000,14.115615150414612,NA,8.077367947339555,3220.744900487241,NA,5,5,1,3,Equipo pequeño,Staff,Remoto,+10000,Otro/No binarie,31,Universitario,CABA,NA
2023,1,2023.1,Infosec,Ciberseguridad,Full-Time,200000,12.206072645530174,NA,6.167825442455116,477.1473926647765,NA,0,0,0,2,Equipo pequeño,Staff,Hibrido,501-1000,Hombre,21,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,170000,12.043553716032399,NA,6.005306512957341,405.57528376505996,NA,1,0,0,0,Sin equipo,Staff,Remoto,51-100,Hombre,23,NA,CABA,NA
2023,1,2023.1,Technical Leader,Roles de gestión,Full-Time,523000,13.16733674304706,NA,7.129089539972002,1247.7404318183903,NA,4,4,0,0,Sin equipo,Staff,Hibrido,+10000,Hombre,27,Universitario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,700000,13.458835614025542,NA,7.420588410950484,1670.0158743267175,NA,2,5,1,0,Sin equipo,Staff,Hibrido,1001-2000,Hombre,27,NA,CABA,NA
2023,1,2023.1,Architect,Infraestructura,Full-Time,1200000,13.997832114758229,TRUE,7.959584911683171,2862.8843559886586,NA,20,1,1,0,Sin equipo,Staff,Remoto,51-100,Hombre,42,NA,CABA,NA
2023,1,2023.1,Data Scientist,Datos / AI,Full-Time,350000,12.765688433465597,NA,6.727441230390538,835.0079371633587,NA,3,3,1,0,Sin equipo,Staff,Hibrido,11-50,Hombre,28,Universitario,CABA,NA
2023,1,2023.1,BI Analyst / Data Analyst,Datos / AI,Full-Time,310000,12.644327576461329,NA,6.606080373386271,739.5784586304035,NA,2,1,1,1,Equipo pequeño,Staff,Hibrido,+10000,Hombre,20,Universitario,CABA,NA
2023,1,2023.1,Business Analyst,Datos / AI,Full-Time,400000,12.89921982609012,TRUE,6.860972623015061,954.294785329553,NA,4,1,1,0,Sin equipo,Tercerizado,Remoto,501-1000,Otro/No binarie,26,NA,CABA,NA
2023,1,2023.1,Data Engineer,Datos / AI,Full-Time,400000,12.89921982609012,TRUE,6.860972623015061,954.294785329553,NA,3,2,0,3,Equipo pequeño,Staff,Remoto,101-200,Hombre,28,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,1300000,14.077874822431765,TRUE,8.039627619356708,3101.458052321047,NA,3,0,2,0,Sin equipo,Contractor,Remoto,11-50,Hombre,25,Universitario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,98000,11.49272275765271,NA,5.454475554577651,233.80222240574045,NA,1,0,0,0,Sin equipo,Staff,Presencial,11-50,Hombre,19,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Part-Time,120000,11.695247021764184,NA,5.656999818689125,286.2884355988659,NA,0,0,0,1,Equipo pequeño,Staff,Hibrido,11-50,Hombre,20,Universitario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Part-Time,200000,12.206072645530174,TRUE,6.167825442455116,477.1473926647765,NA,0,0,0,0,Sin equipo,Staff,Remoto,5001-10000,Hombre,20,Universitario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,554000,13.224919965729422,NA,7.1866727626543625,1321.6982776814307,NA,2,0,0,0,Sin equipo,Staff,Hibrido,501-1000,Hombre,30,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,680000,13.42984807715229,NA,7.391600874077231,1622.3011350602399,NA,6,1,0,0,Sin equipo,Staff,Hibrido,101-200,Hombre,30,Universitario,CABA,NA
2023,1,2023.1,VP / C-Level,Roles de gestión,Full-Time,990000,13.805460222110773,NA,7.767213019035715,2361.8795936906436,NA,16,5,3,0,Sin equipo,Staff,Hibrido,+10000,Hombre,36,Universitario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,450000,13.017002861746503,NA,6.978755658671444,1073.581633495747,NA,3,3,3,0,Sin equipo,Staff,Remoto,101-200,Hombre,34,Universitario,CABA,NA
2023,1,2023.1,BI Analyst / Data Analyst,Datos / AI,Full-Time,235000,12.367340793126296,NA,6.329093590051238,560.6481863811123,NA,2,1,1,0,Sin equipo,Staff,Hibrido,+10000,Mujer,25,Universitario,CABA,NA
2023,1,2023.1,Technical Leader,Roles de gestión,Full-Time,457400,13.033313560570818,NA,6.99506635749576,1091.2360870243438,NA,6,3,3,2,Equipo pequeño,Staff,Hibrido,501-1000,Hombre,34,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,250000,12.429216196844383,NA,6.3909689937693255,596.4342408309706,NA,3,3,3,0,Sin equipo,Staff,Hibrido,51-100,Hombre,29,NA,CABA,NA
2023,1,2023.1,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,295836,12.597560525707479,TRUE,6.559313322632421,705.786880281884,NA,2,3,2,0,Sin equipo,Staff,Remoto,501-1000,Hombre,27,NA,CABA,NA
2023,1,2023.1,Consultant,Desarrollo / QA,Full-Time,500000,13.122363377404328,NA,7.084116174329271,1192.8684816619411,NA,16,12,2,4,Equipo pequeño,Staff,Hibrido,11-50,Hombre,39,NA,CABA,NA
2023,1,2023.1,Architect,Infraestructura,Full-Time,1064609,13.87811815356445,TRUE,7.839870950489393,2539.877042787275,NA,6,4,2,7,Equipo mediano,Staff,Hibrido,+10000,Hombre,30,Universitario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,216000,12.283033686666302,NA,6.244786483591244,515.3191840779585,NA,3,2,2,0,Sin equipo,Staff,Hibrido,11-50,Hombre,28,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,213298,12.27044552795041,NA,6.232198324875352,508.87292280305746,NA,3.5,2.5,1,0,Sin equipo,Staff,Remoto,201-500,Hombre,37,Universitario,CABA,NA
2023,1,2023.1,QA / Tester,Desarrollo / QA,Full-Time,150000,11.918390573078392,NA,5.880143370003335,357.86054449858233,NA,1,10,0,0,Sin equipo,Staff,Hibrido,51-100,Otro/No binarie,32,Universitario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,376500,12.838673326222086,NA,6.8004261231470275,898.2299666914416,NA,2,1,1,0,Sin equipo,Staff,Remoto,501-1000,Hombre,25,NA,CABA,NA
2023,1,2023.1,Manager / Director,Roles de gestión,Full-Time,625141,13.345732503274686,TRUE,7.307485300199628,1491.4219909892552,NA,10,6,3,34,Equipo grande,Staff,Remoto,2001-5000,Hombre,37,Universitario,CABA,NA
2023,1,2023.1,Consultant,Desarrollo / QA,Full-Time,640000,13.369223455335854,TRUE,7.330976252260797,1526.8716565272846,NA,5,5,1,8,Equipo mediano,Staff,Hibrido,1001-2000,Mujer,26,Universitario,CABA,NA
2023,1,2023.1,Business Analyst,Datos / AI,Full-Time,350000,12.765688433465597,NA,6.727441230390538,835.0079371633587,NA,2,2,2,2,Equipo pequeño,Staff,Hibrido,+10000,Hombre,25,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Part-Time,1600000,14.28551418721001,NA,8.247266984134951,3817.179141318212,NA,7,0,7,0,Sin equipo,Staff,Hibrido,11-50,Hombre,27,NA,CABA,NA
2023,1,2023.1,Manager / Director,Roles de gestión,Full-Time,600000,13.304684934198283,NA,7.266437731123226,1431.4421779943293,NA,20,5,1,20,Equipo grande,Staff,Remoto,5001-10000,Hombre,47,NA,CABA,NA
2023,1,2023.1,Analista funcional,Desarrollo / QA,Full-Time,270000,12.506177237980511,NA,6.467930034905454,644.1489800974482,NA,0,0,0,0,Sin equipo,Staff,Hibrido,2001-5000,Hombre,30,Terciario,CABA,NA
2023,1,2023.1,Manager / Director,Roles de gestión,Full-Time,300000,12.611537753638338,TRUE,6.57329055056328,715.7210889971647,NA,15,1,1,8,Equipo mediano,Staff,Remoto,51-100,Hombre,47,NA,CABA,NA
2023,1,2023.1,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,255000,12.449018824140563,NA,6.410771621065505,608.36292564759,NA,3,1,1,0,Sin equipo,Tercerizado,Hibrido,2001-5000,Hombre,27,NA,CABA,NA
2023,1,2023.1,Consultant,Desarrollo / QA,Full-Time,380000,12.84792653170257,NA,6.809679328627511,906.5800460630753,NA,6,5,2,1,Equipo pequeño,Staff,Remoto,51-100,Hombre,31,NA,CABA,NA
2023,1,2023.1,Consultant,Desarrollo / QA,Full-Time,310000,12.644327576461329,NA,6.606080373386271,739.5784586304035,NA,4,2,1,0,Sin equipo,Staff,Hibrido,201-500,Mujer,32,NA,CABA,NA
2023,1,2023.1,BI Analyst / Data Analyst,Datos / AI,Full-Time,165000,12.013700752882718,NA,5.97545354980766,393.64659894844056,NA,2,2,2,0,Sin equipo,Staff,Remoto,201-500,Hombre,17,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Part-Time,220000,12.301382825334498,NA,6.2631356222594405,524.8621319312541,NA,10,3,3,2,Equipo pequeño,Freelance,Hibrido,2-10,Hombre,44,NA,CABA,NA
2023,1,2023.1,Data Engineer,Datos / AI,Full-Time,440000,12.994530005894443,NA,6.956282802819386,1049.7242638625082,NA,5,1,1,0,Sin equipo,Staff,Hibrido,2001-5000,Hombre,30,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,470000,13.060487973686241,NA,7.022240770611183,1121.2963727622246,NA,3,3,1,2,Equipo pequeño,Staff,Hibrido,51-100,Hombre,25,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Part-Time,1260000,14.04662227892766,TRUE,8.008375075852603,3006.0285737880918,NA,10,1,0,0,Sin equipo,Freelance,Remoto,2-10,Hombre,28,Universitario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,275500,12.526342907575106,NA,6.488095704500048,657.2705333957296,NA,2,0,0,0,Sin equipo,Staff,Remoto,101-200,Hombre,23,Terciario,CABA,NA
2023,1,2023.1,Data Scientist,Datos / AI,Full-Time,205000,12.230765258120545,NA,6.192518055045487,489.0760774813959,NA,2,0,0,0,Sin equipo,Staff,Remoto,11-50,Otro/No binarie,27,NA,CABA,NA
2023,1,2023.1,Technical Leader,Roles de gestión,Full-Time,780000,13.567049198665774,NA,7.528801995590717,1860.8748313926283,NA,14,1.8,1.8,0,Sin equipo,Staff,Remoto,+10000,Hombre,35,Posgrado/Especialización,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,375000,12.834681304952548,NA,6.79643410187749,894.6513612464558,NA,3,0,0,0,Sin equipo,Staff,Remoto,51-100,Hombre,31,NA,CABA,NA
2023,1,2023.1,VP / C-Level,Roles de gestión,Full-Time,340000,12.736700896592344,TRUE,6.698453693517286,811.1505675301199,NA,20,3,3,1,Equipo pequeño,Staff,Remoto,2-10,Hombre,39,Maestría,CABA,NA
2023,1,2023.1,DBA,Infraestructura,Full-Time,380000,12.84792653170257,NA,6.809679328627511,906.5800460630753,NA,1,1,1,0,Sin equipo,Staff,Remoto,1001-2000,Hombre,28,Universitario,CABA,NA
2023,1,2023.1,Manager / Director,Roles de gestión,Full-Time,1700000,14.346138809026444,NA,8.307891605951387,4055.7528376505998,NA,25,2,1,110,Equipo grande,Staff,Hibrido,+10000,Otro/No binarie,43,NA,CABA,NA
2023,1,2023.1,BI Analyst / Data Analyst,Datos / AI,Full-Time,370000,12.821258284620408,NA,6.783011081545349,882.7226764298364,NA,1,1,1,0,Sin equipo,Staff,Hibrido,+10000,Hombre,24,NA,CABA,NA
2023,1,2023.1,Technical Leader,Roles de gestión,Full-Time,280000,12.542544882151386,NA,6.504297679076329,668.006349730687,NA,25,10,10,3,Equipo pequeño,Staff,Presencial,201-500,Hombre,46,NA,CABA,NA
2023,1,2023.1,BI Analyst / Data Analyst,Datos / AI,Full-Time,80000,11.289781913656018,NA,5.251534710580961,190.85895706591057,NA,8,10,8,0,Sin equipo,Staff,Hibrido,+10000,Hombre,36,NA,CABA,NA
2023,1,2023.1,Consultant,Desarrollo / QA,Full-Time,650000,13.38472764187182,NA,7.346480438796762,1550.7290261605235,NA,12,9,8,0,Sin equipo,Staff,Hibrido,+10000,Otro/No binarie,42,Terciario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,320000,12.676076274775909,NA,6.6378290717008515,763.4358282636423,NA,1,0,0,0,Sin equipo,Staff,Remoto,+10000,Hombre,21,Universitario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,250000,12.429216196844383,NA,6.3909689937693255,596.4342408309706,NA,2,0,0,0,Sin equipo,Staff,Hibrido,11-50,Hombre,26,Secundario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,60000,11.002099841204238,NA,4.96385263812918,143.14421779943294,NA,2,1,1,0,Sin equipo,Tercerizado,Remoto,101-200,Otro/No binarie,23,NA,CABA,NA
2023,1,2023.1,Architect,Infraestructura,Full-Time,291788,12.583782790167632,NA,6.545535587092574,696.129417054349,NA,20,4,4,0,Sin equipo,Contractor,Remoto,+10000,Hombre,40,NA,CABA,NA
2023,1,2023.1,Consultant,Desarrollo / QA,Full-Time,550000,13.217673557208654,TRUE,7.179426354133596,1312.1553298281353,NA,12,1,1,0,Sin equipo,Staff,Remoto,+10000,Hombre,31,NA,CABA,NA
2023,1,2023.1,Technical Leader,Roles de gestión,Full-Time,2500000,14.73180128983843,TRUE,8.69355408676337,5964.342408309705,NA,18,0,0,0,Sin equipo,Staff,Remoto,2-10,Hombre,37,Universitario,CABA,NA
2023,1,2023.1,Business Analyst,Datos / AI,Full-Time,260000,12.468436909997665,NA,6.430189706922607,620.2916104642094,NA,2,0,0,0,Sin equipo,Staff,Remoto,+10000,Hombre,24,NA,CABA,NA
2023,1,2023.1,QA / Tester,Desarrollo / QA,Full-Time,210000,12.254862809699606,NA,6.216615606624548,501.0047622980153,NA,5,2,1,0,Sin equipo,Tercerizado,Remoto,501-1000,Mujer,40,NA,CABA,NA
2023,1,2023.1,Technical Leader,Roles de gestión,Full-Time,700000,13.458835614025542,NA,7.420588410950484,1670.0158743267175,NA,21,8,1,12,Equipo grande,Staff,Hibrido,101-200,Hombre,43,Secundario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,585000,13.279367126213993,NA,7.241119923138935,1395.656123544471,NA,11,9,5,2,Equipo pequeño,Staff,Hibrido,501-1000,Hombre,37,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,238000,12.380025952653611,NA,6.341778749578554,567.805397271084,NA,1,1,1,0,Sin equipo,Staff,Hibrido,11-50,Hombre,21,Secundario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,310000,12.644327576461329,TRUE,6.606080373386271,739.5784586304035,NA,1,1,1,2,Equipo pequeño,Staff,Hibrido,101-200,Hombre,33,NA,CABA,NA
2023,1,2023.1,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,885000,13.693342923990066,NA,7.655095720915009,2111.377212541636,NA,15,0,0,0,Sin equipo,Staff,Hibrido,+10000,Hombre,35,Universitario,CABA,NA
2023,1,2023.1,VP / C-Level,Roles de gestión,Full-Time,665000,13.407542319637992,NA,7.369295116562934,1586.5150806103818,NA,18,2,2,20,Equipo grande,Staff,Hibrido,11-50,Hombre,38,Maestría,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,350000,12.765688433465597,NA,6.727441230390538,835.0079371633587,NA,10,16,10,2,Equipo pequeño,Staff,Hibrido,11-50,Hombre,36,NA,CABA,NA
2023,1,2023.1,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,178000,12.089538829274222,NA,6.0512916261991645,424.66117947165105,NA,7,2,1,0,Sin equipo,Staff,Remoto,11-50,Hombre,29,NA,CABA,NA
2023,1,2023.1,QA / Tester,Desarrollo / QA,Full-Time,255000,12.449018824140563,TRUE,6.410771621065505,608.36292564759,NA,7,7,1,7,Equipo mediano,Staff,Remoto,51-100,Hombre,27,NA,CABA,NA
2023,1,2023.1,Storage / Backup,Infraestructura,Full-Time,181000,12.106252310247962,NA,6.068005107172905,431.8183903616227,NA,2,1,1,0,Sin equipo,Staff,Hibrido,5001-10000,Hombre,22,NA,CABA,NA
2023,1,2023.1,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,236000,12.371587084007746,NA,6.333339880932689,563.0339233444362,NA,3,1,2,20,Equipo grande,Staff,Hibrido,11-50,Hombre,26,NA,CABA,NA
2023,1,2023.1,Technical Leader,Roles de gestión,Full-Time,347000,12.757080058928997,NA,6.718832855853939,827.8507262733872,NA,26,11,11,2,Equipo pequeño,Staff,Presencial,2-10,Hombre,44,Universitario,CABA,NA
2023,1,2023.1,Technical Leader,Roles de gestión,Full-Time,1500000,14.22097566607244,NA,8.18272846299738,3578.6054449858234,NA,25,11,11,0,Sin equipo,Staff,Hibrido,+10000,Hombre,46,Universitario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,240000,12.388394202324129,NA,6.350146999249071,572.5768711977317,NA,0,0,0,0,Sin equipo,Staff,Remoto,1001-2000,Hombre,20,NA,CABA,NA
2023,1,2023.1,Storage / Backup,Infraestructura,Full-Time,190000,12.154779351142624,NA,6.116532148067566,453.29002303153766,NA,16,16,7,0,Sin equipo,Staff,Presencial,2001-5000,Hombre,35,Universitario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,270000,12.506177237980511,TRUE,6.467930034905454,644.1489800974482,NA,2,0,0,0,Sin equipo,Staff,Remoto,+10000,Hombre,24,NA,CABA,NA
2023,1,2023.1,Consultant,Desarrollo / QA,Full-Time,210000,12.254862809699606,NA,6.216615606624548,501.0047622980153,NA,1.5,0,0,0,Sin equipo,Staff,Remoto,11-50,Hombre,27,Universitario,CABA,NA
2023,1,2023.1,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,689000,13.442996549995796,TRUE,7.404749346920737,1643.7727677301548,NA,7,1,1,5,Equipo mediano,Staff,Remoto,1001-2000,Hombre,27,NA,CABA,NA
2023,1,2023.1,Architect,Infraestructura,Full-Time,350000,12.765688433465597,NA,6.727441230390538,835.0079371633587,NA,3,2,2,0,Sin equipo,Staff,Remoto,+10000,Hombre,24,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,1600000,14.28551418721001,TRUE,8.247266984134951,3817.179141318212,NA,10,1,1,0,Sin equipo,Contractor,Remoto,101-200,Hombre,32,NA,CABA,NA
2023,1,2023.1,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,390000,12.873902018105829,NA,6.835654815030772,930.4374156963141,NA,13,1,1,0,Sin equipo,Staff,Hibrido,11-50,Hombre,35,Secundario,CABA,NA
2023,1,2023.1,DBA,Infraestructura,Full-Time,455000,13.028052697933088,NA,6.98980549485803,1085.5103183123665,NA,1,1,1,0,Sin equipo,Staff,Remoto,1001-2000,Hombre,28,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,1292400,14.07201151293248,TRUE,8.033764309857423,3083.3264513997856,NA,10,0,5,0,Sin equipo,Contractor,Remoto,11-50,Hombre,34,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,198000,12.196022309676673,NA,6.157775106601615,472.3759187381287,NA,0,0,0,0,Sin equipo,Staff,Hibrido,51-100,Hombre,21,NA,CABA,NA
2023,1,2023.1,QA / Tester,Desarrollo / QA,Part-Time,100000,11.512925464970229,NA,5.47467826189517,238.57369633238824,NA,0,0,0,1,Equipo pequeño,Staff,Hibrido,11-50,Otro/No binarie,20,Universitario,CABA,NA
2023,1,2023.1,Business Analyst,Datos / AI,Full-Time,300000,12.611537753638338,NA,6.57329055056328,715.7210889971647,NA,0,1,1,0,Sin equipo,Staff,Hibrido,501-1000,Hombre,23,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,507000,13.13626628257332,TRUE,7.098019079498262,1209.5686404052083,NA,2,2,1,0,Sin equipo,Staff,Remoto,+10000,Hombre,26,Universitario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Part-Time,110000,11.608235644774552,NA,5.569988441699495,262.43106596562706,NA,0,0,0,0,Sin equipo,Tercerizado,Hibrido,2-10,Hombre,29,Universitario,CABA,NA
2023,1,2023.1,Technical Leader,Roles de gestión,Full-Time,1200000,13.997832114758229,TRUE,7.959584911683171,2862.8843559886586,NA,18,1,1,4,Equipo pequeño,Contractor,Remoto,501-1000,Hombre,39,NA,CABA,NA
2023,1,2023.1,SysAdmin / DevOps / SRE,Infraestructura,Full-Time,340000,12.736700896592344,NA,6.698453693517286,811.1505675301199,NA,3,2,2,0,Sin equipo,Staff,Hibrido,+10000,Hombre,24,Universitario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,500000,13.122363377404328,NA,7.084116174329271,1192.8684816619411,NA,8,6,6,0,Sin equipo,Staff,Remoto,11-50,Hombre,30,Terciario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,255000,12.449018824140563,NA,6.410771621065505,608.36292564759,NA,7,3,1,3,Equipo pequeño,Staff,Remoto,51-100,Hombre,28,Posgrado/Especialización,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,482000,13.085699393032737,TRUE,7.04745218995768,1149.9252163221113,NA,3,2,2,0,Sin equipo,Staff,Hibrido,+10000,Hombre,22,NA,CABA,NA
2023,1,2023.1,Architect,Infraestructura,Full-Time,975000,13.790192749979985,NA,7.751945546904926,2326.093539240785,NA,5,2,2,1,Equipo pequeño,Staff,Hibrido,201-500,Hombre,28,Universitario,CABA,NA
2023,1,2023.1,BI Analyst / Data Analyst,Datos / AI,Full-Time,289000,12.57418196709457,NA,6.535934764019511,689.477982400602,NA,2,2,2,2,Equipo pequeño,Staff,Presencial,11-50,Hombre,30,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,220000,12.301382825334498,NA,6.2631356222594405,524.8621319312541,NA,6,2,2,0,Sin equipo,Staff,Hibrido,51-100,Otro/No binarie,34,NA,CABA,NA
2023,1,2023.1,Consultant,Desarrollo / QA,Full-Time,355000,12.779873068457553,TRUE,6.7416258653824945,846.9366219799782,NA,2,1.6,1.6,0,Sin equipo,Staff,Remoto,2-10,Hombre,31,Universitario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,200000,12.206072645530174,NA,6.167825442455116,477.1473926647765,NA,2,0,0,0,Sin equipo,Staff,Hibrido,11-50,Hombre,23,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,224000,12.319401330837177,TRUE,6.281154127762119,534.4050797845496,NA,2,2,0,0,Sin equipo,Contractor,Remoto,11-50,Hombre,25,Terciario,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,550000,13.217673557208654,NA,7.179426354133596,1312.1553298281353,NA,2,1,0,0,Sin equipo,Staff,Remoto,2001-5000,Hombre,22,Universitario,CABA,NA
2023,1,2023.1,Technical Leader,Roles de gestión,Full-Time,500000,13.122363377404328,TRUE,7.084116174329271,1192.8684816619411,NA,5,5,2,5,Equipo mediano,Contractor,Remoto,2-10,Hombre,27,NA,CABA,NA
2023,1,2023.1,Consultant,Desarrollo / QA,Full-Time,300000,12.611537753638338,NA,6.57329055056328,715.7210889971647,NA,3,1,1,0,Sin equipo,Staff,Remoto,+10000,Hombre,26,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,316000,12.66349749256905,NA,6.625250289493992,753.8928804103468,NA,4,4,4,0,Sin equipo,Staff,Hibrido,201-500,Hombre,27,NA,CABA,NA
2023,1,2023.1,Consultant,Desarrollo / QA,Full-Time,310000,12.644327576461329,NA,6.606080373386271,739.5784586304035,NA,18,1,1,2,Equipo pequeño,Staff,Hibrido,11-50,Otro/No binarie,36,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,110000,11.608235644774552,NA,5.569988441699495,262.43106596562706,NA,1,1,1,0,Sin equipo,Freelance,Presencial,2-10,Hombre,26,NA,CABA,NA
2023,1,2023.1,Manager / Director,Roles de gestión,Full-Time,650000,13.38472764187182,NA,7.346480438796762,1550.7290261605235,NA,30,6,6,4,Equipo pequeño,Staff,Hibrido,51-100,Hombre,50,NA,CABA,NA
2023,1,2023.1,Data Scientist,Datos / AI,Full-Time,275000,12.524526376648708,NA,6.48627917357365,656.0776649140677,NA,2,1.5,0,1,Equipo pequeño,Staff,Remoto,11-50,Hombre,28,Posgrado/Especialización,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,800000,13.592367006650065,TRUE,7.554119803575007,1908.589570659106,NA,12,3,3,1,Equipo pequeño,Staff,Remoto,+10000,Hombre,36,Terciario,CABA,NA
2023,1,2023.1,Networking,Infraestructura,Full-Time,280000,12.542544882151386,NA,6.504297679076329,668.006349730687,NA,10,7,7,0,Sin equipo,Staff,Hibrido,+10000,Otro/No binarie,34,NA,CABA,NA
2023,1,2023.1,BI Analyst / Data Analyst,Datos / AI,Full-Time,200000,12.206072645530174,NA,6.167825442455116,477.1473926647765,NA,0,0,0,0,Sin equipo,Staff,Hibrido,101-200,Hombre,35,Universitario,CABA,NA
2023,1,2023.1,Technical Leader,Roles de gestión,Full-Time,400000,12.89921982609012,NA,6.860972623015061,954.294785329553,NA,10,3,1,7,Equipo mediano,Staff,Hibrido,+10000,Hombre,29,Universitario,CABA,NA
2023,1,2023.1,DBA,Infraestructura,Full-Time,254000,12.445089546000673,NA,6.406842342925616,605.9771886842661,NA,6,6,6,0,Sin equipo,Tercerizado,Remoto,2-10,Hombre,46,NA,CABA,NA
2023,1,2023.1,QA / Tester,Desarrollo / QA,Full-Time,146000,11.891361900690473,NA,5.853114697615416,348.3175966452868,NA,0,0,0,0,Sin equipo,Tercerizado,Remoto,5001-10000,Mujer,24,NA,CABA,NA
2023,1,2023.1,Developer,Desarrollo / QA,Full-Time,170000,12.043553716032399,NA,6.005306512957341,405.57528376505996,NA,0,0,0,0,Sin equipo,Staff,Remoto,11-50,Hombre,24,Universitario,CABA,NA
2023,1,2023.1,Business Analyst,Datos / AI,Full-Time,360000,12.793859310432293,NA,6.755612107357234,858.8653067965976,NA,6,1,1,0,Sin equipo,Staff,Hibrido,11-50,Mujer,28,Universitario,CABA,NA
2023,1,2023.1,Networking,Infraestructura,Part-Time,210000,12.254862809699606,NA,6.216615606624548,501.0047622980153,NA,1,1,0,0,Sin equipo,Staff,Remoto,101-200,Hombre,23,Universitario,CABA,NA
2023,1,2023.1,BI Analyst / Data Analyst,Datos / AI,Full-Time,180000,12.100712129872347,NA,6.06246492679729,429.4326533982988,NA,2,0,0,0,Sin equipo,Staff,Hibrido,51-100,Mujer,23,Universitario,CABA,NA
